Frequence;Amplitude
0.0;0.517
0.5;15.302
1.0;5.778
1.5;2.498
2.0;4.697
2.5;10.532
3.0;5.902
3.5;5.157
4.0;7.742
4.5;8.456
5.0;11.897
5.5;8.267
6.0;9.56
6.5;4.947
7.0;7.546
7.5;13.025
8.0;3.567
8.5;2.205
9.0;11.443
9.5;10.184
10.0;3.559
10.5;8.357
11.0;6.8
11.5;10.947
12.0;6.55
12.5;9.304
13.0;6.702
13.5;2.826
14.0;10.231
14.5;7.151
15.0;8.103
15.5;13.512
16.0;4.673
16.5;8.062
17.0;1.823
17.5;3.883
18.0;3.91
18.5;6.134
19.0;5.275
19.5;7.567
20.0;9.641
20.5;4.3
21.0;13.966
21.5;6.778
22.0;4.666
22.5;3.292
23.0;3.291
23.5;3.018
24.0;1.823
24.5;7.727
25.0;13.935
25.5;8.225
26.0;10.984
26.5;8.526
27.0;5.877
27.5;3.159
28.0;5.243
28.5;16.657
29.0;7.674
29.5;5.259
30.0;4.04
30.5;4.803
31.0;4.814
31.5;8.532
32.0;15.862
32.5;8.267
33.0;14.857
33.5;9.535
34.0;3.121
34.5;7.666
35.0;3.193
35.5;12.605
36.0;13.658
36.5;23.344
37.0;11.231
37.5;6.462
38.0;5.404
38.5;17.174
39.0;5.468
39.5;22.753
40.0;11.37
40.5;12.397
41.0;15.59
41.5;8.84
42.0;2.376
42.5;4.889
43.0;9.019
43.5;10.318
44.0;3.35
44.5;4.056
45.0;5.348
45.5;8.861
46.0;11.673
46.5;2.232
47.0;1.034
47.5;18.214
48.0;11.948
48.5;7.73
49.0;9.513
49.5;1.362
50.0;7.783
50.5;2.463
51.0;7.759
51.5;3.836
52.0;12.319
52.5;7.72
53.0;8.248
53.5;4.957
54.0;11.158
54.5;8.695
55.0;14.074
55.5;3.488
56.0;20.04
56.5;15.864
57.0;12.007
57.5;6.959
58.0;4.254
58.5;12.665
59.0;11.657
59.5;2.574
60.0;11.34
60.5;16.005
61.0;9.341
61.5;14.141
62.0;13.664
62.5;9.667
63.0;16.332
63.5;7.456
64.0;5.052
64.5;14.495
65.0;14.084
65.5;25.549
66.0;13.828
66.5;2.971
67.0;25.704
67.5;22.174
68.0;13.551
68.5;31.401
69.0;10.274
69.5;30.674
70.0;34.186
70.5;5.055
71.0;41.265
71.5;41.914
72.0;37.201
72.5;46.327
73.0;32.382
73.5;41.921
74.0;61.392
74.5;17.623
75.0;71.03
75.5;60.832
76.0;29.945
76.5;53.734
77.0;26.42
77.5;39.532
78.0;86.55
78.5;51.35
79.0;41.781
79.5;94.644
80.0;25.877
80.5;117.987
81.0;41.45
81.5;105.492
82.0;129.633
82.5;122.678
83.0;118.68
83.5;127.916
84.0;91.422
84.5;166.329
85.0;157.077
